0.026786 0.151786 -0.285161 2.082315 -0.347506 2.106620 0.179406 0.011537
0.026786 0.241071 -0.296716 3.122038 -0.322742 3.136340 0.080640 0.004560
0.026786 0.205357 -0.286326 2.701760 -0.234919 2.698690 0.218830 0.001138
0.026786 0.258929 -0.302380 3.336331 -0.279028 3.325310 0.083691 0.003314
0.026786 0.223214 -0.291045 2.910606 -0.298051 2.956420 0.023506 0.015496
0.026786 0.276786 -0.307275 3.553339 -0.303300 3.510390 0.013106 0.012235
0.026786 0.366071 -0.311334 4.659916 -0.259210 4.657880 0.201086 0.000437
0.026786 0.330357 -0.313731 4.215590 -0.332153 4.209170 0.055463 0.001525
0.026786 0.294643 -0.310911 3.772645 -0.324277 3.758330 0.041218 0.003809
0.026786 0.348214 -0.313072 4.437881 -0.296029 4.442050 0.057572 0.000939
0.026786 0.312500 -0.313062 3.993626 -0.291229 4.009970 0.074969 0.004076
0.026786 0.473214 -0.293240 5.971347 -0.333428 5.980120 0.120529 0.001467
0.026786 0.437500 -0.299196 5.538762 -0.259622 5.533180 0.152430 0.001009
0.026786 0.401786 -0.305768 5.101613 -0.337118 5.057200 0.092993 0.008782
0.026786 0.491071 -0.290806 6.186263 -0.249638 6.204940 0.164909 0.003010
0.026786 0.455357 -0.296068 5.755571 -0.298144 5.764730 0.006965 0.001589
0.026786 0.419643 -0.302491 5.320792 -0.334642 5.271340 0.096077 0.009381
0.026786 0.383929 -0.308803 4.881271 -0.305433 4.821190 0.011035 0.012462
0.026786 0.544643 -0.286184 6.827868 -0.306823 6.865460 0.067266 0.005475
0.026786 0.508929 -0.288815 6.400529 -0.285092 6.395900 0.013058 0.000724
0.026786 0.598214 -0.284797 7.468129 -0.269494 7.498860 0.056786 0.004098
0.026786 0.562500 -0.285464 7.041298 -0.306023 7.061860 0.067180 0.002912
0.026786 0.526786 -0.287283 6.614330 -0.235325 6.598110 0.220792 0.002458
0.026786 0.616071 -0.284604 7.681430 -0.304993 7.668690 0.066850 0.001661
0.026786 0.580357 -0.285040 7.254716 -0.288794 7.325170 0.012998 0.009618
0.026786 0.669643 -0.282657 8.317124 -0.269961 8.324220 0.047029 0.000852
0.026786 0.633929 -0.284302 7.894371 -0.301820 7.853490 0.058042 0.005205
0.026786 0.687500 -0.280924 8.525398 -0.299292 8.540400 0.061372 0.001757
0.026786 0.651786 -0.283717 8.106483 -0.319396 8.096940 0.111709 0.001179
0.026786 0.741071 -0.269666 9.123471 -0.271099 9.159570 0.005284 0.003941
0.026786 0.705357 -0.278314 8.730170 -0.234242 8.722060 0.188148 0.000930
0.026786 0.723214 -0.274627 8.930056 -0.276856 8.934480 0.008053 0.000495
0.026786 0.812500 -0.232533 9.794261 -0.198715 9.834450 0.170184 0.004087
0.026786 0.776786 -0.255125 9.483632 -0.210763 9.444980 0.210484 0.004092
0.026786 0.794643 -0.245042 9.646310 -0.278909 9.626400 0.121426 0.002068
0.026786 0.758929 -0.263238 9.308649 -0.282112 9.272970 0.066904 0.003848
0.026786 0.866071 -0.168539 10.109755 -0.159336 10.124100 0.057758 0.001417
0.026786 0.830357 -0.216808 9.924393 -0.221830 9.948500 0.022639 0.002423
0.026786 0.848214 -0.196408 10.032160 -0.229330 10.022600 0.143558 0.000954
0.026786 0.973214 3.180908 5.742328 3.184700 5.742050 0.001191 0.000048
0.026786 0.937500 0.342862 9.423574 0.316011 9.410730 0.084969 0.001365
0.026786 0.901786 -0.060216 10.098591 -0.066150 10.115800 0.089699 0.001701
0.026786 0.991071 10.584720 1.490873 10.571200 1.476730 0.001279 0.009577
0.026786 0.955357 1.036529 8.279950 1.086190 8.300500 0.045721 0.002476
0.026786 0.919643 0.066128 9.911019 0.051429 9.899220 0.285804 0.001192
0.026786 0.883929 -0.127466 10.142212 -0.112284 10.142600 0.135213 0.000038
0.044643 0.008929 -0.941866 0.018895 -0.919896 0.022329 0.023883 0.153763
0.044643 0.062500 -0.592239 0.740365 -0.585248 0.729820 0.011945 0.014449
0.044643 0.026786 -0.819417 0.220352 -0.805014 0.232089 0.017892 0.050572
0.044643 0.044643 -0.685327 0.473252 -0.686038 0.504560 0.001036 0.062051
0.044643 0.133929 -0.505783 1.724798 -0.507928 1.778790 0.004223 0.030353
0.044643 0.098214 -0.522332 1.247725 -0.515682 1.241330 0.012896 0.005152
0.044643 0.116071 -0.512117 1.488559 -0.496693 1.529460 0.031053 0.026742
0.044643 0.080357 -0.543869 0.999471 -0.531194 0.976187 0.023861 0.023852
0.044643 0.169643 -0.499588 2.187958 -0.490541 2.169810 0.018443 0.008364
0.044643 0.187500 -0.500570 2.416194 -0.492470 2.408790 0.016447 0.003074
0.044643 0.151786 -0.501487 1.957714 -0.546477 1.940960 0.082327 0.008632
0.044643 0.241071 -0.516845 3.097528 -0.502043 3.112380 0.029484 0.004772
0.044643 0.205357 -0.504308 2.643276 -0.502605 2.648490 0.003389 0.001969
0.044643 0.258929 -0.523556 3.326023 -0.495065 3.354080 0.057550 0.008365
0.044643 0.223214 -0.510079 2.870124 -0.535924 2.882620 0.048225 0.004335
0.044643 0.276786 -0.529341 3.555807 -0.484410 3.563270 0.092755 0.002094
0.044643 0.366071 -0.533439 4.716712 -0.506304 4.736910 0.053594 0.004264
0.044643 0.330357 -0.536759 4.251426 -0.562309 4.250050 0.045437 0.000324
0.044643 0.294643 -0.533617 3.786834 -0.584414 3.784870 0.086920 0.000519
0.044643 0.383929 -0.530095 4.948695 -0.515793 4.972820 0.027728 0.004851
0.044643 0.348214 -0.535776 4.484184 -0.530064 4.464470 0.010777 0.004416
0.044643 0.312500 -0.536097 4.018836 -0.532399 4.024290 0.006947 0.001355
0.044643 0.473214 -0.509285 6.095084 -0.515811 6.084260 0.012652 0.001779
0.044643 0.437500 -0.517397 5.639418 -0.531771 5.645110 0.027030 0.001008
0.044643 0.401786 -0.526098 5.179882 -0.515924 5.180780 0.019721 0.000173
0.044643 0.491071 -0.505783 6.321568 -0.510649 6.323480 0.009529 0.000302
0.044643 0.455357 -0.513184 5.867716 -0.525666 5.883450 0.023745 0.002674
0.044643 0.419643 -0.521773 5.410139 -0.549295 5.396600 0.050103 0.002509
0.044643 0.544643 -0.497570 6.995847 -0.474979 6.999130 0.047562 0.000469
0.044643 0.508929 -0.502700 6.547219 -0.462645 6.572850 0.086579 0.003899
0.044643 0.598214 -0.490205 7.659518 -0.457325 7.674230 0.071897 0.001917
0.044643 0.562500 -0.495269 7.218596 -0.511719 7.254040 0.032147 0.004886
0.044643 0.526786 -0.499996 6.771999 -0.517199 6.781380 0.033262 0.001383
0.044643 0.616071 -0.486929 7.876687 -0.474751 7.892780 0.025651 0.002039
0.044643 0.580357 -0.492894 7.439960 -0.498626 7.435570 0.011495 0.000590
0.044643 0.669643 -0.470534 8.505142 -0.503028 8.489260 0.064597 0.001871
0.044643 0.633929 -0.482768 8.090707 -0.503710 8.112130 0.041576 0.002641
0.044643 0.687500 -0.461826 8.702973 -0.438824 8.664590 0.052417 0.004430
0.044643 0.651786 -0.477408 8.300584 -0.465225 8.246470 0.026188 0.006562
0.044643 0.741071 -0.421582 9.238548 -0.379132 9.224400 0.111967 0.001534
0.044643 0.705357 -0.450976 8.892438 -0.471311 8.886330 0.043146 0.000687
0.044643 0.723214 -0.437672 9.071671 -0.465633 9.093470 0.060050 0.002397
0.044643 0.776786 -0.379231 9.525049 -0.396623 9.492390 0.043850 0.003441
0.044643 0.794643 -0.351429 9.638147 -0.419671 9.641800 0.162609 0.000379
0.044643 0.758929 -0.402297 9.390642 -0.367817 9.341050 0.093741 0.005309
0.044643 0.812500 -0.317211 9.725019 -0.303971 9.709770 0.043558 0.001570
