TITLE = "Pathfinder plot"
VARIABLES = "X", "Y","rho","U","V","W","T","MOMxx","MOMyy","MOMzz","MOMxy","MOMxz","MOMyz","Qx","Qy","Qz"
ZONE f=point
0.00892857 0.00892857 1.24633e+17 -0.411013 0.366807 0.0724879 272.068 0.000474414 0.000460363 0.000469697 -1.37661e-06 -1.22181e-07 -3.89867e-10 0.000536278 0.000707658 -5.00975e-05
0.00892857 0.0625 1.25379e+17 -0.0709693 1.32716 -0.0325907 272.065 0.000477932 0.000462268 0.000472677 -1.6567e-06 -7.13389e-08 1.57484e-07 0.000483472 0.000551387 8.17858e-05
0.00892857 0.0267857 1.25022e+17 -0.132625 0.854604 0.0909649 272.045 0.000476113 0.000461364 0.000471265 -1.14627e-06 -4.19269e-08 7.77649e-08 0.00046156 0.000623549 -1.82786e-05
0.00892857 0.0446429 1.25201e+17 -0.121103 1.127 0.0282031 272.044 0.000476931 0.000461905 0.000471921 -1.36141e-06 -3.66043e-08 7.91369e-08 0.000524313 0.000582433 7.16666e-06
0.00892857 0.0982143 1.25549e+17 -0.141797 1.76046 -0.0741473 272.01 0.00047881 0.000462501 0.000473189 -2.34116e-06 2.35106e-08 4.88606e-08 0.000488582 0.000470116 1.79116e-05
0.00892857 0.116071 1.25683e+17 -0.0534842 1.91142 -0.0629374 271.946 0.000479448 0.000462587 0.000473637 -2.64232e-06 -5.0016e-08 6.93501e-08 0.00048183 0.000452173 7.94909e-05
0.00892857 0.0803571 1.25486e+17 -0.0873509 1.5225 -0.106151 272.048 0.000478504 0.000462434 0.000473042 -2.02499e-06 3.99085e-08 7.16422e-08 0.000494147 0.000498923 2.18352e-05
0.00892857 0.169643 1.25795e+17 -0.101914 2.41863 -0.0163971 271.901 0.000480073 0.000462594 0.000474032 -3.76492e-06 -5.03618e-08 -1.09416e-08 0.000631149 0.000390796 2.69806e-05
0.00892857 0.133929 1.25719e+17 -0.0740031 2.04369 -0.0724233 271.962 0.000479698 0.000462673 0.000473798 -3.10187e-06 4.0846e-08 2.94179e-08 0.000573499 0.000408215 6.60891e-05
0.00892857 0.1875 1.25841e+17 -0.0612061 2.57814 -0.029546 271.89 0.000480265 0.000462553 0.000474343 -4.15579e-06 -4.75912e-08 9.53814e-08 0.000622576 0.000374613 2.37427e-05
0.00892857 0.151786 1.25804e+17 -0.109078 2.21154 -0.0178244 271.908 0.000479974 0.000462625 0.000474244 -3.32046e-06 -8.36903e-08 4.52033e-08 0.000608471 0.000409511 1.97325e-05
0.00892857 0.241071 1.2588e+17 -0.098612 3.15002 0.0726952 271.8 0.000480649 0.000462034 0.000474449 -5.19075e-06 -5.695e-08 9.10086e-08 0.00068344 0.000307455 -4.2537e-06
0.00892857 0.205357 1.2588e+17 -0.0794823 2.77954 -0.0248862 271.832 0.000480508 0.00046237 0.000474422 -4.56947e-06 2.80368e-08 1.05319e-07 0.000622556 0.000331733 -2.21755e-05
0.00892857 0.258929 1.25852e+17 -0.0852271 3.33424 0.0504558 271.744 0.000480463 0.000461772 0.000474293 -5.69791e-06 4.45087e-09 -3.00155e-08 0.000698508 0.000283734 1.03746e-05
0.00892857 0.223214 1.25871e+17 -0.106271 2.92071 0.0270747 271.77 0.000480366 0.000462104 0.000474407 -4.87599e-06 -7.43499e-09 8.24084e-08 0.000664114 0.000327681 4.5994e-06
0.00892857 0.276786 1.25764e+17 -0.106156 3.54949 0.0693961 271.695 0.000480053 0.000461371 0.000473851 -5.97309e-06 -2.81926e-08 -5.52283e-09 0.000713006 0.000262945 2.06378e-05
0.00892857 0.366071 1.25534e+17 -0.0731088 4.51573 -0.0365984 271.605 0.000478938 0.00046004 0.000473242 -8.2199e-06 2.15641e-08 4.47101e-08 0.000842992 0.000151979 1.0242e-05
0.00892857 0.330357 1.2576e+17 -0.133942 4.13899 0.0766029 271.609 0.000479786 0.000460833 0.00047417 -7.39286e-06 1.1998e-08 -4.26614e-08 0.000778156 0.000154263 1.06704e-05
0.00892857 0.294643 1.25724e+17 -0.0813187 3.74475 -0.0148012 271.733 0.000479886 0.000461144 0.000473999 -6.60207e-06 -7.46511e-08 1.47614e-08 0.000713128 0.000246988 4.41968e-05
0.00892857 0.348214 1.25606e+17 -0.0946785 4.35066 -0.021358 271.633 0.000479212 0.000460429 0.000473541 -7.78553e-06 -9.51733e-08 -4.92085e-08 0.000783842 0.000140139 4.39902e-05
0.00892857 0.3125 1.25746e+17 -0.104255 3.92382 0.13756 271.604 0.000479659 0.000460917 0.000474028 -7.0503e-06 3.21001e-08 5.27949e-08 0.000752589 0.00021692 -3.13319e-05
0.00892857 0.473214 1.24852e+17 -0.124369 5.76657 0.00901405 271.326 0.000475161 0.000457416 0.000470537 -1.09246e-05 4.71953e-09 -2.52315e-08 0.00100398 -7.88911e-05 -1.93432e-05
0.00892857 0.4375 1.25105e+17 -0.0747171 5.37115 0.0251375 271.374 0.000476529 0.000458206 0.000471465 -9.9759e-06 3.30408e-08 -3.77418e-08 0.000941973 -4.63716e-05 -2.88216e-05
0.00892857 0.401786 1.25326e+17 -0.0907769 4.95849 0.0187969 271.48 0.000477766 0.000459192 0.000472276 -9.2069e-06 1.24956e-07 -7.85429e-09 0.000911151 -6.1662e-06 1.70185e-05
0.00892857 0.491071 1.24714e+17 -0.0723481 5.92914 -0.0129117 271.333 0.000474706 0.000456942 0.00046995 -1.13408e-05 -6.179e-08 6.22946e-08 0.00108572 -0.000143005 -1.08475e-05
0.00892857 0.455357 1.24988e+17 -0.10598 5.53613 0.0334459 271.322 0.000475828 0.000457867 0.000470915 -1.04253e-05 -3.67776e-09 2.4079e-08 0.000981117 -6.11432e-05 -6.92166e-06
0.00892857 0.419643 1.25219e+17 -0.105144 5.17473 0.0755723 271.468 0.000477305 0.000458773 0.000471888 -9.68989e-06 -5.42486e-08 -4.82548e-08 0.000951496 -4.07577e-05 -5.44366e-05
0.00892857 0.383929 1.25419e+17 -0.118362 4.74118 -0.0139265 271.558 0.00047815 0.000459655 0.000472876 -8.66421e-06 -2.57683e-08 -6.87437e-09 0.000855741 8.02258e-05 1.54031e-05
0.00892857 0.544643 1.24212e+17 -0.0659161 6.49169 0.0329144 271.197 0.000471764 0.000455299 0.000468188 -1.26713e-05 -1.82766e-08 -5.95313e-08 0.00117067 -0.000154401 -6.79025e-05
0.00892857 0.508929 1.24534e+17 -0.126 6.14891 -0.0157181 271.213 0.000473551 0.000456369 0.000469025 -1.18555e-05 8.69987e-09 8.90497e-08 0.00109122 -0.000145246 2.34449e-05
0.00892857 0.598214 1.23722e+17 -0.0849756 7.08123 -0.0509707 270.99 0.000468968 0.000453699 0.00046602 -1.39457e-05 9.26763e-08 -1.19898e-07 0.00128604 -0.000198357 1.64369e-05
0.00892857 0.5625 1.24091e+17 -0.105056 6.68125 -0.0519295 271.033 0.000470715 0.000454802 0.000467535 -1.30475e-05 6.5107e-08 -1.6377e-08 0.00122135 -0.00018989 6.03581e-06
0.00892857 0.526786 1.24353e+17 -0.0523206 6.33011 -0.0109674 271.275 0.000472716 0.000455835 0.000468684 -1.22538e-05 -5.11645e-08 5.7288e-08 0.00111952 -0.000152268 5.91783e-07
0.00892857 0.616071 1.23519e+17 -0.120567 7.29267 -0.0134392 270.963 0.00046789 0.000453131 0.000465246 -1.44075e-05 -7.65616e-08 -8.86086e-08 0.00133008 -0.000279708 -9.98237e-06
0.00892857 0.580357 1.23924e+17 -0.0877661 6.85436 -0.0392922 271.003 0.000469807 0.000454231 0.000466982 -1.35181e-05 1.26135e-07 -2.39593e-08 0.00126836 -0.000191359 2.21952e-07
0.00892857 0.669643 1.22865e+17 -0.067941 7.90517 0.0316644 270.856 0.000464208 0.000451206 0.000462978 -1.57663e-05 -8.13477e-08 -1.97303e-08 0.00149776 -0.000367676 6.42742e-06
0.00892857 0.633929 1.23294e+17 -0.0704121 7.50935 -0.0675964 270.993 0.000466744 0.00045257 0.000464582 -1.49074e-05 -1.33282e-07 -5.05244e-08 0.00133847 -0.000319859 3.43086e-05
0.00892857 0.651786 1.23091e+17 -0.0873301 7.69889 0.0622707 270.933 0.000465619 0.00045186 0.000463832 -1.53457e-05 -2.21034e-08 5.68746e-08 0.00143547 -0.000367975 -2.77089e-05
0.00892857 0.741071 1.21871e+17 -0.10183 8.67557 -0.0390517 270.616 0.000458368 0.000448428 0.000459223 -1.75084e-05 -1.64311e-08 1.04582e-08 0.00166489 -0.000506471 3.63071e-06
0.00892857 0.705357 1.22351e+17 -0.0734427 8.31053 -0.122461 270.703 0.000461276 0.000449733 0.000460837 -1.66609e-05 7.93728e-08 2.02613e-08 0.00150475 -0.000444747 1.71374e-05
0.00892857 0.723214 1.22069e+17 -0.0980179 8.4908 -0.0681001 270.718 0.000459864 0.000449054 0.000459838 -1.70964e-05 -1.41052e-07 -5.29479e-08 0.00160956 -0.000486778 1.15756e-05
0.00892857 0.6875 1.22627e+17 -0.10529 8.12668 0.0368311 270.774 0.000462809 0.0004505 0.000461995 -1.62794e-05 7.25017e-08 -8.0942e-08 0.00152551 -0.000392036 2.80025e-05
0.00892857 0.776786 1.21291e+17 -0.0858822 9.10758 0.00425238 270.479 0.000454995 0.000446798 0.00045704 -1.8166e-05 6.71183e-08 1.05294e-08 0.00174759 -0.000565873 -4.15894e-05
0.00892857 0.794643 1.20953e+17 -0.0537611 9.30345 -0.0251088 270.458 0.000453318 0.000445921 0.000455697 -1.86868e-05 -1.42907e-10 5.21585e-08 0.00180557 -0.000586054 -4.56607e-05
0.00892857 0.758929 1.21585e+17 -0.103175 8.92172 -0.00697229 270.591 0.000456885 0.000447696 0.000458116 -1.79177e-05 1.78261e-08 -4.74114e-08 0.00170546 -0.000557804 -3.3189e-05
0.00892857 0.8125 1.20661e+17 -0.0556587 9.47799 -0.0470847 270.44 0.000451653 0.000445183 0.000454752 -1.91569e-05 9.43534e-08 4.95703e-08 0.00184092 -0.000627154 2.38703e-05
0.00892857 0.866071 1.19705e+17 -0.0468834 10.0297 0.00105891 270.183 0.000446112 0.000442667 0.000450818 -2.01842e-05 -3.70578e-10 -6.20798e-08 0.00194609 -0.00069998 2.69274e-05
0.00892857 0.830357 1.20323e+17 -0.115271 9.65595 0.0145754 270.398 0.000449728 0.000444371 0.000453487 -1.94501e-05 1.40672e-08 3.80742e-08 0.00189917 -0.000655439 2.59558e-05
